eventid	latitude	longitude
531164	43.08	-89.37
531145	43	-89.56
531149	43.04	-89.48
535359	36.88	-76.08
535375	36.92	-76.27
523779	39.12	-80.29
508051	33.49	-88.28
527368	38.71	-101.1
518012	42.91	-94.58
518362	42.45	-91.37
522952	33.59	-87.01
508961	33.51	-102.2
520633	41.76	-99.24
518017	43.21	-93.31
520636	41.8	-99.14
512330	43.24	-84.21
518335	42.75	-90.47
535277	35.99	-92.97
520651	41.83	-98.96
520638	41.84	-99
523251	32.47	-85.23
508155	32.88	-89.43
518029	42.88	-93.51
518034	42.87	-93.5
520656	41.83	-98.95
518038	43.22	-93.21
518856	39.37	-80.04
524717	44.04	-98.4
518044	42.79	-92.82
519786	39.46	-99.46
535279	35.96	-92.94
523235	33.8	-86.53
524720	44.05	-98.84
508158	32.93	-89.31
513993	41.98	-91.87
524721	44.06	-98.8
520687	42.51	-101.71
518047	42.78	-92.75
518049	42.78	-92.63
516620	37.01	-88.51
496826	37.48	-87.9
496833	37.1	-87.75
497549	40.99	-93.77
501832	31.07	-90
501876	32.57	-82.98
501873	32.64	-82.75
498189	37.03	-76.64
498194	36.88	-76.67
498208	37.08	-76.3
497967	35.33	-85.93
505986	41.61	-94.51
506001	41.72	-94.42
506002	41.74	-93.98
506639	41.95	-93.76
496819	37.7	-89.37
518014	42.77	-94.13
517441	42.32	-93.69
520552	42.99	-75.64
520575	41.75	-75.74
520922	41.85	-74.77
520553	43.12	-75.22
505635	35.51	-77.12
505725	35.31	-93.12
500307	39.66	-85.57
528936	29.34	-94.96
518592	32.19	-83.18
490278	34.9	-87.28
524636	36.48	-89.43
518336	43	-90.64
541952	38.1	-87.91
545081	31.68	-88.99
516719	27.82	-82.27
515640	26.55	-82.02
524716	44.07	-98.57
520551	43.2	-75.6
520574	41.23	-76.23
520920	42.43	-76.93
520573	41.6	-76.44
527839	43.43	-94.62
533460	42.11	-94.68
604831	42.56	-92.9
604836	42.65	-92.54
603930	42.21	-94.32
603945	42.21	-93.75
603934	42.44	-94.21
533461	42.3	-94.08
603952	42.47	-93.3
604840	41.72	-94.11
603950	42.45	-93.46
603938	42.29	-93.86
603942	42.4	-93.64
603928	42.13	-94.42
603926	42.13	-94.63
604833	42.63	-92.75
604837	42.71	-92.29
603931	42.23	-94.39
603521	42.07	-94.83
603935	42.31	-93.97
603946	42.55	-93.64
603953	42.42	-93.24
603947	42.56	-93.61
603951	42.46	-93.42
603939	42.36	-93.79
603943	42.44	-93.52
603520	42.04	-94.97
604834	42.65	-92.56
604838	42.62	-92.47
603927	42.3	-95.31
603932	42.26	-94.31
603936	42.33	-93.93
603517	41.97	-95.53
603948	42.6	-93.48
603940	42.37	-93.76
603944	42.18	-93.82
603518	42.03	-95.15
604832	42.6	-92.77
604827	42.51	-93
604835	42.65	-92.55
603929	42.17	-94.38
604839	42.6	-92.33
603933	42.23	-94.22
603937	42.27	-93.92
603519	42.02	-95.02
603949	42.45	-93.49
603941	42.3	-93.78
604841	41.43	-94.3
546445	36.18	-93.88
546447	35.25	-94.72
606454	31.89	-96.81
606455	32.33	-95.99
590313	40.92	-91.48
573387	35.22	-92.69
552418	31.53	-82.43
578919	34.99	-93.19
550942	31.3	-85.56
550959	31.42	-83.4
584944	39.7	-82.61
570339	32.41	-95.62
575796	32.3	-99.01
576458	39.75	-97.96
576459	39.58	-97.95
576437	39.78	-98.37
576454	39.95	-97.97
576468	40.01	-98.17
576456	40.14	-97.82
579444	34.98	-94.67
579445	34.77	-95.04
579450	35.39	-95.14
579451	35.49	-95.09
579453	36.37	-95.08
582934	32.89	-84.71
572341	39.41	-81.83
576455	40	-97.92
580911	35.6	-88.07
574250	42.13	-88.88
568796	34.14	-80.12
574251	42.15	-88.85
571890	32.23	-97.51
584500	35.11	-94.91
574333	42.2	-88.85
570247	39.82	-98.78
575803	32.34	-98.7
575810	33.13	-97.18
574334	42.19	-88.77
569610	32.45	-101.55
575841	33.67	-96.46
575817	33.28	-96.98
574336	41.85	-89.29
584503	36.27	-94.51
579903	26.11	-80.1
569626	32.64	-97.58
574337	41.89	-89.24
569670	32.47	-94.34
578658	36.68	-88.52
576466	40	-97.66
576467	40.28	-97.75
574338	42.09	-88.94
569667	32.36	-94.36
580352	41.78	-87.8
571756	38.85	-80.16
595100	30.64	-97.73
578500	37.54	-88.93
578502	37.88	-88.96
578504	38.07	-88.67
579440	34.65	-94.86
568158	39.7	-84.1
579438	34.55	-95.22
579454	36.42	-95.01
578506	37.98	-88.37
579261	29.67	-95.53
591654	34.58	-79.16
591656	34.28	-78.12
588944	26.97	-80.09
591858	40.98	-81.4
576121	39.35	-98.49
567009	45.16	-95.51
576056	33.14	-97.85
576058	33.21	-97.49
573604	42.96	-82.82
591655	34.59	-78.92
576122	39.33	-98.44
567016	45.07	-94.46
575674	41.17	-93.9
576059	33.22	-98.17
576063	33.78	-96.81
573550	42.19	-84.03
574527	39.13	-104.13
574528	39.12	-104.12
582903	41.32	-90.05
571669	33.11	-89.18
575679	41.25	-93.98
569579	37.03	-85.25
575683	42.1	-94.02
575684	42	-93.61
582904	41.52	-89.44
575680	41.39	-93.92
576120	39.34	-98.52
573099	39.44	-100.62
575681	41.42	-93.9
572939	43.25	-83.74
591535	43.25	-83.7
576074	31.1	-98.09
606463	32.55	-96.85
573104	39.79	-100.61
576176	31.24	-97.94
574207	42.75	-91.81
581681	39.74	-86.08
576305	33.78	-96.14
576306	31.75	-96.34
590649	41.26	-88.25
586314	40.12	-75.89
581266	43.89	-94.69
567775	45.05	-95.74
590644	41.31	-88.38
563143	40.79	-77.68
575384	40.92	-76.64
577809	40.79	-76.87
565377	33.37	-104.57
582557	41.2	-80.46
606461	32.46	-96.91
573123	35.89	-75.67
588662	41.12	-92.65
577813	41.28	-76.88
588664	41.11	-92.64
570051	33.15	-97.47
608855	32.39	-96.53
576178	33.67	-96.59
588555	42.24	-94.14
588559	42.17	-93.96
581401	33.95	-88.64
576037	32.81	-98.12
576042	33.17	-97.99
570053	33.26	-97.39
578223	34.32	-78.35
567761	38.56	-102.61
567017	45.29	-94.31
587118	43.5	-83.11
591534	43.5	-83.13
571522	44.4	-87.94
567018	45.3	-95.72
581301	30.09	-97.54
581409	33.98	-88.49
576050	33.16	-97.91
576052	33.18	-97.86
587028	36.63	-85.44
597339	39.74	-86.7
590635	41.47	-88.87
574460	38.83	-81.68
593136	40.36	-89.55
580230	41.17	-93.12
590633	41.55	-89.13
586764	37.17	-89.52
588687	42.98	-88.26
590631	41.66	-89.32
586765	37.21	-89.46
587027	37.21	-85.44
580231	41.16	-93.11
580233	41.15	-93.1
580234	41.02	-92.84
590639	41.28	-88.38
580044	47.48	-104.11
587029	36.96	-85.42
590205	45.06	-91.99
583118	42.89	-84.96
576066	32.88	-96.86
576069	32.88	-96.96
576077	31.12	-98.06
587130	43.21	-90.69
590967	42.96	-77.28
575884	30.82	-97.12
595845	36.44	-85.1
584493	38.46	-83.7
578696	40.02	-89.7
587753	42.81	-85.41
597340	39.75	-86.74
578698	40.03	-88.49
578699	40.03	-88.46
578890	38.75	-88.1
596520	46.37	-94.95
597150	41.62	-90.32
587597	38	-76.88
574208	43.14	-90.89
597335	39.4	-86.21
587603	37.85	-76.67
587624	37.74	-76.55
586402	42.07	-71.33
586406	42.51	-71.9
597146	40.87	-90.7
597164	40.89	-90.59
578889	38.71	-87.55
577733	35.07	-106.18
590305	37.66	-77.44
578892	38.76	-88.1
590638	41.39	-88.59
599207	37.93	-75.72
599191	43.25	-88.06
566509	36.96	-93.9
573895	32.19	-93.84
566518	37.78	-93.48
573822	32.04	-93.7
606471	32.8	-96.59
606472	32.92	-96.52
567109	37.8	-93.05
582969	35.97	-76.23
609209	29.51	-95.24
555406	31.57	-86.38
602180	29.6	-95.13
549233	32.13	-89.07
549251	32.27	-88.93
582970	35.83	-77.07
549253	32.3	-88.91
555830	32.22	-88.99
549208	31.68	-89.68
555405	31.66	-87.17
589194	38.04	-77.32
549290	33.73	-88.29
549199	31.43	-89.96
549220	31.7	-89.65
562009	37.03	-91.82
580031	38.19	-97.99
610626	40.81	-91.28
550341	27.01	-82.26
549313	32.49	-88.48
550957	31.35	-83.63
565780	37.84	-97.65
549262	32.47	-88.74
567138	31.51	-85.31
562227	37.12	-94.42
562225	37.36	-94.17
562235	36.53	-94.18
565137	26.39	-80.14
590307	41.17	-91.69
560385	26.38	-80.15
567125	30.49	-85.95
566433	37.68	-87.69
567122	30.5	-84.31
610099	41.99	-95.05
571903	32.3	-97.22
572294	31.06	-93.99
565779	32.65	-89.12
567127	30.98	-85.41
567128	31	-85.39
566748	33.93	-93.87
567217	35.92	-87.04
562238	36.91	-91.93
566993	38.16	-87.58
565786	32.74	-88.86
566529	37.7	-93.43
571467	42.88	-83.94
565905	42.21	-94.78
566125	33.8	-115.4
571916	30.66	-94.01
572113	30.58	-93.79
566955	37.38	-89.72
566749	32.63	-95.58
566994	38.14	-87.46
567952	30.84	-93.29
566750	32.61	-95.58
566995	38.04	-87.17
571894	32.23	-97.38
565494	32.61	-89.95
565462	32.86	-91.92
567130	31.2	-85.11
571896	32.23	-97.35
572162	30.56	-93.73
565498	32.65	-89.66
566954	37.53	-89.81
561168	33.7	-80.93
573088	39.05	-100.63
566996	38.08	-87.09
562231	36.97	-92.3
562237	36.53	-94.08
565770	32.68	-89.64
565904	42.15	-94.84
566652	42.52	-94.58
565127	32.51	-89.59
566997	38.08	-87.08
567867	38.1	-93.71
567869	36.58	-92.71
571900	32.25	-97.32
565126	32.13	-90.38
565773	32.69	-89.53
560771	32.52	-94.73
560774	32.55	-94.67
565131	32.59	-89.46
560770	32.09	-95.23
569228	30.55	-90.54
569765	32.12	-94.94
561167	33.79	-81.86
565615	39.98	-84.04
603783	36.59	-99.66
560783	33.16	-95.07
574941	30.07	-91.28
564766	36.35	-93.25
569781	32.39	-93.79
586577	37.6	-100.53
587284	40.7	-80.08
567951	39.67	-84.12
569784	32.24	-94.46
565337	44.01	-123.03
603782	36.52	-99.73
583121	35.55	-79.25
568563	31.51	-82.96
563683	32.93	-93.02
575406	43.21	-90.67
565777	38.91	-98.19
603686	44.65	-96.31
598280	27.59	-82.63
602181	29.51	-95.23
604077	42.62	-96.31
604084	42.89	-95.54
605316	31.1	-92.76
611520	35.48	-97.64
605631	26.43	-97.61
601567	31.26	-89.71
601199	31.11	-89.91
601200	31.28	-89.36
601568	29.96	-90.3
602821	31.28	-89.35
605308	30.89	-93.12
597656	44.29	-96.82
566506	36.78	-94.62
588567	41.16	-94.58
585517	41.18	-94.58
569623	32.45	-96.96
600030	44.37	-103.99
598611	40.53	-89.32
575831	31.56	-98.23
595840	36.49	-85.13
598015	43.73	-83.32
598223	41.8	-88.01
598365	31.78	-85.94
575847	32.05	-96.97
575899	32.31	-96.8
588485	41.32	-88.03
573167	33.94	-94.67
578497	37.77	-89.32
591187	41	-79.91
599437	42.35	-88.1
567726	37.08	-102.11
571917	30.63	-93.88
570627	28.35	-97.15
570630	28.43	-96.9
576460	40.43	-98.56
550096	26.99	-82.29
563608	32.7	-95.09
560727	38.24	-94.51
578920	35.01	-93.17
594271	36.19	-86.27
550943	31.32	-85.5
606457	32.04	-97.16
606480	33.06	-96.43
597478	40.05	-76.37
601330	40.12	-90.07
602300	32.72	-80.06
602890	44.38	-84.12
602745	41.42	-87.86
587037	37.89	-85.73
590568	44.42	-103.01
594249	36.22	-86.46
594255	36.17	-86.34
597074	37.88	-85.98
580924	43.18	-90.2
584608	39.93	-88.95
575541	38.28	-93.43
595988	39.27	-103.5
595996	39.27	-103.48
591919	45.98	-103.42
592905	39.71	-75.55
592903	40.55	-76.04
580032	38.17	-98.01
580043	43.26	-92.94
581577	44.71	-92.02
606484	33.27	-96.35
576975	43.22	-98.18
581262	45.1	-93.12
595893	36.17	-85.6
588910	40.89	-77.04
565380	41.64	-90.9
606483	33.16	-96.4
588360	31.59	-89.6
581263	44.95	-93.99
565382	41.76	-90.62
580925	44.24	-92.09
595811	36.62	-85.43
577451	36.23	-86.62
594241	36.23	-86.58
602617	40.72	-94.56
602618	40.82	-94.47
606370	33.04	-95.3
602619	40.9	-94.41
602681	40.66	-94.34
603482	32.3	-90.58
609101	40.9	-93.03
602678	35.4	-96.39
602679	35.44	-95.42
606163	43.8	-83.02
602866	41.31	-94.14
605791	37.53	-120.81
604402	39.84	-99.84
603483	32.48	-89.7
604256	32.37	-89.75
604259	32.53	-89.62
604260	32.6	-89.54
611721	31.04	-92.73
611727	31.19	-92.43
604261	32.68	-89.55
604262	32.75	-89.47
604264	32.84	-89.41
604265	32.9	-89.32
604270	33.02	-89.27
606180	43.15	-82.7
604272	33.09	-89.22
604273	33.62	-88.42
604268	32.93	-89.32
606365	33.39	-95.26
606373	33.55	-95.23
606380	34.01	-95.14
607040	32.61	-93.88
606169	43.34	-82.76
606436	33.13	-97.06
604269	32.93	-89.32
608497	30.6	-96.12
609076	41.89	-95.01
609081	41.59	-94.14
609084	41.29	-94.06
609106	41.29	-93.13
609097	40.84	-93.09
605410	40	-99.73
607279	32.11	-89.38
601733	30.99	-84.23
601734	31.22	-83.98
602065	41.47	-95.39
606433	32.79	-97.33
606435	32.91	-97.23
609087	41.18	-94.06
609103	41.52	-93.67
609094	40.78	-94.02
606925	33.48	-93.28
608687	31.12	-84.84
602066	41.51	-95.37
609115	41.32	-92.42
609116	41.42	-92.5
609118	41.51	-92.46
609078	41.73	-94.42
602451	33.82	-94.65
604257	32.39	-89.74
604266	32.93	-89.32
607039	32.6	-94.02
582849	39.53	-102.91
603839	33.56	-84.63
565781	37.91	-97.62
601724	30.57	-85.55
609119	41.9	-92.86
613448	39.61	-86.16
613473	40.02	-86.07
609779	38.08	-88.2
607163	35.5	-86.41
609777	38.37	-88.15
599391	33.56	-116.11
607483	33.69	-92.63
611942	35.05	-88.79
611645	35.43	-92.34
608036	33.45	-92.17
608037	33.58	-91.96
612000	35.55	-89.07
606022	39.96	-84.88
606280	38.72	-84.37
606199	39.99	-84.52
605920	38.71	-121.12
607146	35.14	-87.97
605506	39.25	-81.6
607010	34	-90.71
607148	35.32	-87.58
612738	30.76	-87.24
607151	35.46	-87.33
607154	36.06	-85.97
609753	37.81	-87.12
607152	35.48	-87.28
610239	35	-88.9
606924	33.51	-93.53
609953	33.15	-80.03
609789	36.92	-90.93
609790	37.07	-90.77
607153	35.01	-87.96
610117	34.69	-90.77
607145	35.62	-87.67
607479	33.43	-92.55
568694	35.35	-97.57
606911	32.73	-94.99
607429	42.33	-83.46
608033	34.18	-88.96
609791	37.19	-90.56
610224	34.05	-90.66
610230	34.17	-90.45
610231	34.34	-90.2
607144	35.55	-87.81
607307	31.54	-89.53
606485	34.95	-88.07
610234	34.6	-89.71
610236	34.81	-89.3
610235	34.61	-89.67
610237	34.94	-89.02
612004	34.66	-88.69
581926	35.97	-100.42
602156	38.64	-94.95
606919	33.5	-94.67
611403	37.62	-120.96
613277	34.7	-90.92
612739	34.88	-80.53
613494	39.45	-85.48
613497	39.45	-85.48
607155	36.1	-85.89
606928	32.62	-94.32
609764	37.88	-89.48
609767	38.08	-89.3
607482	33.64	-92.65
609776	38.35	-88.19
591524	27.67	-98.09
612082	45.77	-122.54
560149	36.7	-95.1
560150	36.68	-95
595835	42.71	-88.81
595843	42.7	-88.78
579447	36.26	-94.36
560151	36.67	-94.95
579415	36.29	-95.48
579422	36.36	-95.4
560273	36.17	-95.88
579448	36.4	-94.24
579367	34.87	-95.77
560282	36.26	-93.83
579426	36.47	-95.28
579430	36.56	-95.01
579432	36.56	-95.01
579375	34.76	-95.31
579435	36.68	-94.83
579439	34.68	-95.09
560284	36.27	-93.77
579403	35.97	-95.76
560188	36.16	-96.22
579433	36.62	-94.96
560177	36.18	-96.27
579409	36.17	-95.57
573681	28.64	-99.87
577987	30.16	-96.88
581050	27.65	-97.37
581315	27.75	-97.43
577094	44.66	-88.95
577097	44.73	-88.76
580835	28.54	-99.39
580848	28.51	-99.27
581094	27.9	-97.28
582549	33.98	-96.27
582554	34.16	-96.18
577101	44.89	-88.28
581866	35.41	-97.48
602186	29.83	-95.08
602177	29.04	-95.46
602182	29.47	-95.31
609210	29.54	-95.22
605486	29.33	-99.29
605487	29.13	-98.16
602183	29.47	-95.27
602184	29.85	-94.96
602178	29.29	-95.28
602179	29.2	-95.38
609831	31.94	-90.3
609833	32.26	-89.54
644135	44.39	-92.35
639616	43.35	-95.32
613501	30.86	-84.34
613500	31.85	-84.03
631998	39.16	-79.96
612941	31.26	-85.45
612947	31.27	-85.41
657507	39.97	-88.07
625078	41.53	-90.36
612952	31.35	-85.38
663077	39.13	-99.18
612928	31.2	-85.61
663078	39.14	-99.16
635104	27.85	-81.58
623118	33.51	-91.45
619380	28	-82.83
619393	28.3	-82.67
620096	31.46	-86.62
607553	26.57	-82.04
609839	31.32	-89.65
618152	31.7	-90.52
618069	24.73	-81.01
609325	26.55	-81.91
609610	27.09	-80.15
626361	31.53	-86.72
612839	35	-78.09
611445	26.23	-80.18
613909	27.01	-82.14
613910	27	-82.04
611765	34.82	-76.45
618744	35.77	-89.17
609339	27.25	-82.54
609389	27.54	-82.22
621830	31.44	-88.53
621846	30.53	-87.13
615294	32.38	-90.32
615305	33.03	-89.28
615101	32.73	-88.58
612169	31.07	-90.18
615301	32.82	-89.61
616379	31.7	-90.4
615312	31.95	-89.63
615102	32.93	-88.4
620331	36.35	-78.54
616380	31.8	-90.14
615315	31.99	-89.41
623766	32.08	-98.34
623768	32.21	-98.22
615098	32.47	-88.87
620330	35.22	-77.92
618443	31	-89.7
616787	31.06	-89.65
624242	32.46	-97.76
613449	30.04	-90.96
614979	39.88	-84.43
616381	32.05	-89.34
616801	31.23	-89.42
615905	30.96	-89.33
620759	36.38	-78.51
617675	30.07	-90.51
622057	41.72	-76.29
619494	31.07	-84.27
615433	39.96	-84.54
616788	31.12	-89.52
615885	32.82	-90.27
615895	31.77	-90.05
639391	27.97	-97.41
614677	36.06	-78.95
624726	31.81	-95.04
618525	36.55	-88.33
624793	32.63	-94.37
624725	31.6	-95.12
617789	33.03	-88.32
618773	37.12	-87.32
612796	40.01	-76.03
615099	32.58	-88.76
615896	31.4	-90.53
624721	32.5	-95.37
616382	32.06	-89.32
616745	30.95	-91.92
624246	32.01	-96.17
625551	30.19	-93.19
624722	32.57	-95.28
615096	32.24	-89.16
621429	35.8	-80.32
624247	32.13	-96.09
624637	35.97	-88.14
618768	37.05	-87.58
621431	35.85	-80.15
623400	35.6	-87.61
623399	35.53	-87.69
618767	36.98	-87.67
619455	37.65	-87.13
615105	32.98	-88.57
615110	32.61	-89.15
618164	29.82	-91.54
615413	39.98	-84.47
624732	32.53	-94.12
625282	35.08	-88.29
614978	39.69	-84.58
615445	39.98	-84.43
621862	36.2	-76.76
623398	35.55	-87.74
624047	34.54	-90.96
624050	35.33	-90.58
624996	41.37	-86.87
631005	30.74	-94.02
619395	31.61	-84.82
619381	27.97	-82.72
620725	37.23	-78.86
624988	41.79	-86.1
625043	37.69	-87.13
625045	37.77	-87.06
631043	30.82	-91.95
625852	36.22	-96.02
625854	36.22	-96
620077	30.87	-87.38
625859	36.73	-95.55
625856	36.24	-95.82
625864	36.28	-95.64
620079	31	-87.23
625401	36.86	-94.61
624456	40.68	-90.44
624459	39.74	-89.82
618771	37.12	-87.32
619874	33.25	-93.09
624460	40.73	-89.65
623816	31.14	-89.42
640996	37.5	-100.14
625402	37.13	-93.36
624457	40.71	-89.91
618051	32.03	-89.54
623733	33.45	-91.45
624720	32.5	-95.41
623122	33.75	-90.75
624952	34.57	-93.44
624944	34.85	-94.25
625212	34.94	-92.65
625213	34.94	-92.62
622205	39.86	-97.63
627341	35.71	-97.33
625150	34.15	-91.75
624832	31.26	-94.12
625182	34.41	-91.21
624954	33.55	-91.35
620094	31.27	-86.85
623734	33.52	-91.45
624049	34.62	-90.83
657524	40.04	-87.73
625793	35.71	-94.49
625795	35.76	-94.46
624183	33.42	-88.37
619440	37.23	-78.86
626359	31.03	-86.72
619600	36.6	-80.5
631004	30.77	-94.41
627075	38.48	-87.15
628414	36.76	-88.75
627347	34.91	-96.69
628399	36.81	-88.48
658500	43.56	-75.45
628409	37.11	-87.35
638821	35.91	-96.48
638825	35.71	-95.83
627173	33.61	-94.66
608302	36.94	-121.38
632401	36.51	-96.45
627092	34.66	-100.7
632457	36.34	-94.45
632458	36.38	-94.28
632402	36.18	-96.33
632405	36.22	-96.25
627351	34.79	-98.32
632466	35.41	-94.26
632467	35.32	-94.08
632469	36.02	-93.94
632408	35.98	-96.26
632416	36.09	-96.01
627354	34.9	-98.04
627352	34.87	-98.13
632473	35.49	-93.96
632420	35.94	-95.9
632421	35.98	-95.77
631197	32.04	-101.53
632424	35.47	-95.53
623741	33.33	-87
638111	34.69	-92.61
631038	30.53	-94.02
632426	36.69	-95.3
632430	35.61	-95.21
628410	37.66	-88.02
628827	38.27	-87.75
628401	37.12	-87.32
621827	31.43	-88.53
621807	31.26	-88.71
632433	36.38	-95.13
632436	35.69	-95.04
631763	40.1	-98.18
624243	32.65	-97.48
628407	36.93	-87.7
622334	40.82	-94.5
621809	31.31	-88.65
621845	30.49	-87.21
632441	36.2	-94.86
632444	34.39	-95.07
623769	32.4	-97.89
631230	41.65	-94.64
622335	40.99	-94.35
632449	36.85	-94.65
632454	35.37	-94.63
633727	46.45	-88.11
633730	46.43	-87.84
624244	31.17	-98.18
630791	46.2	-119.17
623085	38.04	-87.64
624245	33.1	-96.87
627328	35.41	-97.71
627329	35.43	-97.67
627338	35.61	-97.34
633036	33.97	-88.66
633037	33.88	-88.47
624248	33.36	-96.72
628138	39.88	-84.96
627907	40.03	-82.95
633645	39.55	-83.55
633529	39.53	-84.11
627984	41.87	-79.16
630226	39.74	-78.34
638068	46.31	-104.25
639591	43.86	-103.25
641053	39.96	-79.68
634097	44.97	-90
641067	39.65	-80.07
631989	34.7	-77
633430	31.17	-83.54
631393	33.6	-96.49
631394	33.66	-96.9
631396	33.53	-96.62
627682	45.55	-94.81
623764	32.79	-97.98
633089	34.39	-96.64
633102	36.19	-97.17
633093	34.42	-96.2
633103	36.22	-97.14
625296	32.94	-97.38
642372	38.25	-80.46
626480	27.57	-80.4
648258	40.92	-88.78
633109	36.51	-99.41
644182	42.09	-101.83
635577	36.5	-98.07
640378	31.58	-89.96
642059	31.55	-89.1
638069	34.25	-77.82
633104	36.25	-97.12
634174	44.57	-92.11
657994	40.98	-93.05
650311	45.3	-94.41
640375	43.1	-94.34
640376	43.47	-93.71
633779	40.55	-98.56
652580	45.33	-94.41
640377	42.88	-94.35
639744	27.49	-97.85
633058	34.56	-97.36
643199	46.31	-102.4
657996	43.01	-94.16
644680	45.27	-91.67
639755	27.47	-97.83
633084	34.57	-97.15
633092	34.41	-96.34
659100	42.92	-92.73
651916	41.91	-79.03
624625	39.14	-99.16
624622	39.13	-99.18
659197	43.41	-92.24
638175	34.01	-95.57
661352	38.82	-102.38
658907	34.73	-76.51
633884	42.55	-98.98
638856	33.99	-95.94
626063	34.31	-100.73
657087	43.07	-110.26
658906	34.72	-76.57
653009	46.06	-94.45
660560	41.16	-112.01
660568	37.83	-112.43
665907	32.97	-88.81
666154	33.7	-88.76
626306	45.7	-95.28
626307	45.69	-94.6
652845	42.15	-92.03
654436	41.88	-91.83
648028	28.45	-81.63
648041	28.86	-81.91
650118	27.86	-80.55
656699	35.21	-75.7
665518	33.4	-88.48
633927	40.39	-101.64
654434	41.89	-91.9
630813	40.3	-92.24
626637	37.77	-86.3
626638	37.46	-86.88
627565	40.12	-102.23
626912	38.99	-97.37
633424	38.65	-81.69
636236	31.07	-94.13
665904	32.58	-89.48
630818	40.51	-92.02
628225	43.03	-100.43
628227	43.27	-100.05
665517	33.3	-88.76
634390	45.24	-95.99
654696	42.76	-85.86
654697	42.88	-85.75
654154	48.56	-99.61
621865	37.8	-77
654699	43.07	-85.13
621873	38.03	-76.77
654694	42.3	-86.13
654698	42.98	-85.62
642123	44.92	-90.21
621872	37.96	-76.87
621853	36.99	-77.12
654695	42.53	-86.02
655709	43.76	-93.21
657435	41.36	-83.52
634392	44.33	-93.2
621806	37.76	-78.29
621811	36.6	-78.24
621854	37.07	-77.08
654753	29.97	-90.06
656691	38.34	-75.09
655843	45.7	-87.67
644054	36.94	-85.87
646773	30.31	-96.23
621868	37.83	-76.97
656428	42.46	-71.34
657208	30.59	-91.03
658562	40.46	-86.19
655494	39.8	-86.11
658568	40.53	-86.43
658567	40.43	-86.12
621822	37.65	-76.65
621848	37.75	-76.69
662288	35.4	-84.64
658565	40.4	-86.27
658553	40.52	-86.95
621851	37.78	-76.65
625077	40.56	-90.67
626927	40.63	-90.54
643896	44.45	-87.52
625074	41.81	-90.32
644929	40.06	-84.51
658297	39.96	-86.34
658551	40.14	-86.18
644681	44.99	-91.37
644930	40.34	-83.09
657915	30.59	-81.57
643982	39.01	-83.81
654691	42.63	-86.17
634054	38.22	-81.97
634113	38.29	-81.64
655893	37.32	-96.7
655894	37.23	-96.81
631198	31.92	-101.53
662852	35.32	-77.86
662224	45.72	-123.94
647993	40.17	-79.87
634053	38.11	-82.59
634052	38.1	-82.63
638612	37.15	-88.74
638632	37.17	-88.91
638631	37.17	-88.94
649308	46.32	-85.41
649456	46.43	-90.06
649529	46.37	-90.13
650564	43.89	-83.96
641814	39.14	-84.61
641029	37.7	-100.09
663700	42.32	-93.43
663702	42.56	-92.77
633234	30.1	-95.55
633372	30.06	-95.48
665906	32.95	-88.84
665863	34.73	-85.7
633378	29.92	-95.16
633379	30.05	-95.12
665859	34.69	-85.78
626910	39	-97.44
661842	34.54	-87.9
661843	34.57	-87.85
643093	26.66	-81.8
648012	40.78	-80.03
654438	42.44	-91.6
664995	40.77	-98.92
664992	39.5	-99.02
665448	36.94	-88.45
640536	30.32	-96.11
624659	40.43	-98.06
667772	33.92	-89.22
657516	39.28	-87.99
672712	37.3	-99.24
640545	30.34	-95.51
664993	40.42	-99.25
664994	40.43	-98.86
657512	40.22	-87.64
664795	40.09	-98.47
663208	34.22	-92.27
654221	41.73	-76.47
666193	18.43	-66.48
665295	35.12	-80.95
665702	30.41	-86.68
664796	40.27	-98.15
667876	35.36	-86.24
665289	34.68	-82.38
667878	35.46	-86.06
